POC,x,y,width,height,qtDepth,mtDepth,predMode
0,0,0,0,0,2,2,1
0,0,0,0,0,2,2,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,1,1
0,0,0,0,0,2,0,1
0,0,0,0,0,2,0,1
0,0,0,0,0,2,1,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,1,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,2,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,2,1
0,0,0,0,0,2,2,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,0,1
0,0,0,0,0,2,1,1
0,0,0,0,0,2,2,1
0,0,0,0,0,2,2,1
0,0,0,0,0,2,2,1
0,0,0,0,0,2,1,1
0,0,0,0,0,1,0,1
0,0,0,0,0,2,0,1
0,0,0,0,0,2,1,1
0,0,0,0,0,2,1,1
0,0,0,0,0,2,2,1
0,0,0,0,0,2,2,1
0,0,0,0,0,2,2,1
0,0,0,0,0,2,2,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,2,1
0,0,0,0,0,2,1,1
0,0,0,0,0,2,1,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,2,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,2,1
0,0,0,0,0,2,2,1
0,128,0,8,4,3,3,1
0,136,0,8,4,3,3,1
0,128,4,16,4,3,2,1
0,128,8,16,4,3,2,1
0,128,12,8,4,3,3,1
0,136,12,8,4,3,3,1
0,144,0,16,4,3,1,1
0,144,4,8,4,3,3,1
0,144,8,8,4,3,3,1
0,152,4,8,4,3,3,1
0,152,8,8,4,3,3,1
0,144,12,8,4,3,2,1
0,152,12,4,4,3,3,1
0,156,12,4,4,3,3,1
0,128,16,4,4,4,2,1
0,132,16,4,4,4,2,1
0,128,20,4,4,4,2,1
0,132,20,4,4,4,2,1
0,136,16,8,4,4,1,1
0,136,20,8,4,4,1,1
0,128,24,8,4,4,1,1
0,128,28,8,4,4,1,1
0,136,24,8,8,4,0,1
0,144,16,16,4,3,1,1
0,144,20,16,8,3,1,1
0,144,28,16,4,3,1,1
0,160,0,16,4,3,2,1
0,160,4,16,4,3,2,1
0,160,8,16,4,3,2,1
0,160,12,4,4,3,3,1
0,164,12,8,4,3,3,1
0,172,12,4,4,3,3,1
0,176,0,16,4,3,2,1
0,176,4,16,4,3,2,1
0,176,8,8,4,3,3,1
0,176,12,8,4,3,3,1
0,184,8,8,8,3,2,1
0,160,16,4,4,3,2,1
0,164,16,8,4,3,2,1
0,172,16,4,4,3,2,1
0,160,20,8,8,3,2,1
0,168,20,8,4,3,3,1
0,168,24,8,4,3,3,1
0,160,28,16,4,3,1,1
0,176,16,4,4,3,3,1
0,180,16,8,4,3,3,1
0,188,16,4,4,3,3,1
0,176,20,16,4,3,2,1
0,176,24,16,4,3,2,1
0,176,28,8,4,3,3,1
0,184,28,8,4,3,3,1
0,128,32,16,4,3,2,1
0,128,36,8,4,3,3,1
0,136,36,8,4,3,3,1
0,128,40,16,4,3,2,1
0,128,44,8,4,3,3,1
0,136,44,8,4,3,3,1
0,144,32,8,4,3,3,1
0,144,36,8,4,3,3,1
0,144,40,8,4,3,3,1
0,144,44,8,4,3,3,1
0,152,32,4,16,3,2,1
0,156,32,4,16,3,2,1
0,128,48,8,4,3,3,1
0,136,48,8,4,3,3,1
0,128,52,16,4,3,2,1
0,128,56,16,4,3,2,1
0,128,60,16,4,3,2,1
0,144,48,16,4,3,2,1
0,144,52,8,4,3,3,1
0,152,52,8,4,3,3,1
0,144,56,16,4,3,2,1
0,144,60,4,4,3,3,1
0,148,60,8,4,3,3,1
0,156,60,4,4,3,3,1
0,160,32,16,4,3,2,1
0,160,36,8,4,3,3,1
0,168,36,8,4,3,3,1
0,160,40,8,4,3,3,1
0,168,40,8,4,3,3,1
0,160,44,16,4,3,2,1
0,176,32,4,4,3,3,1
0,180,32,4,4,3,3,1
0,184,32,8,4,3,2,1
0,176,36,8,4,3,3,1
0,176,40,8,4,3,3,1
0,184,36,4,8,3,3,1
0,188,36,4,8,3,3,1
0,176,44,4,4,3,2,1
0,180,44,8,4,3,2,1
0,188,44,4,4,3,2,1
0,160,48,16,4,3,2,1
0,160,52,16,4,3,2,1
0,160,56,16,4,3,2,1
0,160,60,16,4,3,2,1
0,176,48,16,4,3,2,1
0,176,52,16,4,3,2,1
0,176,56,16,4,3,2,1
0,176,60,8,4,3,3,1
0,184,60,8,4,3,3,1
0,192,0,4,4,3,3,1
0,196,0,8,4,3,3,1
0,204,0,4,4,3,3,1
0,192,4,16,4,3,2,1
0,192,8,16,4,3,2,1
0,192,12,8,4,3,3,1
0,200,12,8,4,3,3,1
0,208,0,16,4,3,2,1
0,208,4,16,4,3,2,1
0,208,8,8,4,3,3,1
0,216,8,8,4,3,3,1
0,208,12,16,4,3,2,1
0,192,16,8,4,3,3,1
0,200,16,8,4,3,3,1
0,192,20,16,4,3,2,1
0,192,24,8,4,3,3,1
0,200,24,8,4,3,3,1
0,192,28,8,4,3,3,1
0,200,28,8,4,3,3,1
0,208,16,16,4,3,2,1
0,208,20,16,4,3,2,1
0,208,24,16,4,3,2,1
0,208,28,4,4,3,3,1
0,212,28,8,4,3,3,1
0,220,28,4,4,3,3,1
0,224,0,16,4,3,2,1
0,224,4,16,4,3,2,1
0,224,8,8,8,3,2,1
0,232,8,8,4,3,3,1
0,232,12,8,4,3,3,1
0,240,0,16,4,3,2,1
0,240,4,16,4,3,2,1
0,240,8,16,4,3,2,1
0,240,12,8,4,3,3,1
0,248,12,8,4,3,3,1
0,224,16,8,4,3,3,1
0,232,16,8,4,3,3,1
0,224,20,16,4,3,2,1
0,224,24,16,4,3,2,1
0,224,28,16,4,3,2,1
0,240,16,8,4,3,3,1
0,248,16,8,4,3,3,1
0,240,20,4,4,3,3,1
0,244,20,8,4,3,3,1
0,252,20,4,4,3,3,1
0,240,24,16,4,3,2,1
0,240,28,8,4,3,3,1
0,248,28,8,4,3,3,1
0,192,32,4,4,3,2,1
0,196,32,8,4,3,2,1
0,204,32,4,4,3,2,1
0,192,36,16,8,3,1,1
0,192,44,16,4,3,1,1
0,208,32,4,4,3,2,1
0,212,32,8,4,3,2,1
0,220,32,4,4,3,2,1
0,208,36,4,8,3,2,1
0,212,36,8,8,3,2,1
0,220,36,4,8,3,2,1
0,208,44,8,4,3,2,1
0,216,44,4,4,3,3,1
0,220,44,4,4,3,3,1
0,192,48,16,4,3,2,1
0,192,52,16,4,3,2,1
0,192,56,16,4,3,2,1
0,192,60,8,4,3,3,1
0,200,60,8,4,3,3,1
0,208,48,16,4,3,2,1
0,208,52,16,4,3,2,1
0,208,56,8,4,3,3,1
0,208,60,8,4,3,3,1
0,216,56,8,8,3,2,1
0,224,32,16,4,3,2,1
0,224,36,16,4,3,2,1
0,224,40,8,4,3,3,1
0,232,40,8,4,3,3,1
0,224,44,8,4,3,3,1
0,232,44,8,4,3,3,1
0,240,32,16,4,3,2,1
0,240,36,8,4,3,3,1
0,248,36,8,4,3,3,1
0,240,40,8,4,3,3,1
0,248,40,8,4,3,3,1
0,240,44,8,4,3,3,1
0,248,44,8,4,3,3,1
0,224,48,8,4,3,3,1
0,232,48,8,4,3,3,1
0,224,52,16,4,3,2,1
0,224,56,16,4,3,2,1
0,224,60,16,4,3,2,1
0,240,48,16,4,3,1,1
0,240,52,8,4,3,3,1
0,240,56,8,4,3,3,1
0,248,52,8,4,3,3,1
0,248,56,8,4,3,3,1
0,240,60,4,4,3,2,1
0,244,60,8,4,3,2,1
0,252,60,4,4,3,2,1
0,128,64,8,4,2,3,1
0,128,68,8,4,2,3,1
0,136,64,16,4,2,3,1
0,136,68,16,4,2,3,1
0,152,64,8,8,2,2,1
0,128,72,8,4,2,3,1
0,136,72,16,4,2,3,1
0,152,72,8,4,2,3,1
0,128,76,8,8,2,3,1
0,136,76,16,8,2,3,1
0,152,76,8,8,2,3,1
0,128,84,16,4,2,3,1
0,144,84,16,4,2,3,1
0,128,88,16,4,2,3,1
0,144,88,16,4,2,3,1
0,128,92,16,4,2,3,1
0,144,92,16,4,2,3,1
0,160,64,8,8,4,0,1
0,168,64,8,4,4,1,1
0,168,68,8,4,4,1,1
0,160,72,4,4,4,2,1
0,164,72,4,4,4,2,1
0,160,76,8,4,4,1,1
0,168,72,8,8,4,0,1
0,176,64,16,4,3,2,1
0,176,68,16,4,3,2,1
0,176,72,16,4,3,2,1
0,176,76,16,4,3,2,1
0,160,80,8,4,3,3,1
0,168,80,8,4,3,3,1
0,160,84,16,4,3,2,1
0,160,88,16,4,3,2,1
0,160,92,16,4,3,2,1
0,176,80,16,4,3,2,1
0,176,84,16,4,3,2,1
0,176,88,4,8,3,3,1
0,180,88,4,8,3,3,1
0,184,88,4,8,3,3,1
0,188,88,4,8,3,3,1
0,128,96,16,4,2,3,1
0,144,96,16,4,2,3,1
0,128,100,32,4,2,2,1
0,128,104,16,4,2,3,1
0,144,104,16,4,2,3,1
0,128,108,8,8,2,3,1
0,136,108,16,8,2,3,1
0,152,108,8,8,2,3,1
0,128,116,8,4,2,3,1
0,136,116,16,4,2,3,1
0,152,116,8,4,2,3,1
0,128,120,16,4,2,3,1
0,144,120,16,4,2,3,1
0,128,124,16,4,2,3,1
0,144,124,16,4,2,3,1
0,160,96,16,4,3,2,1
0,160,100,4,4,3,3,1
0,164,100,8,4,3,3,1
0,172,100,4,4,3,3,1
0,160,104,8,4,3,3,1
0,168,104,8,4,3,3,1
0,160,108,16,4,3,2,1
0,176,96,16,4,3,1,1
0,176,100,8,8,3,2,1
0,184,100,8,8,3,2,1
0,176,108,16,4,3,1,1
0,160,112,8,4,3,2,1
0,168,112,8,4,3,2,1
0,160,116,4,4,3,3,1
0,160,120,4,4,3,3,1
0,164,116,8,8,3,2,1
0,172,116,4,8,3,2,1
0,160,124,16,4,3,1,1
0,176,112,16,4,3,2,1
0,176,116,16,4,3,2,1
0,176,120,16,4,3,2,1
0,176,124,16,4,3,2,1
0,192,64,8,4,4,1,1
0,192,68,4,4,4,2,1
0,196,68,4,4,4,2,1
0,200,64,8,8,4,0,1
0,192,72,4,4,4,2,1
0,196,72,4,4,4,2,1
0,192,76,8,4,4,1,1
0,200,72,8,4,4,1,1
0,200,76,4,4,4,2,1
0,204,76,4,4,4,2,1
0,208,64,8,4,4,1,1
0,208,68,4,4,4,2,1
0,212,68,4,4,4,2,1
0,216,64,8,4,4,1,1
0,216,68,8,4,4,1,1
0,208,72,8,8,4,0,1
0,216,72,8,8,4,0,1
0,192,80,16,4,3,2,1
0,192,84,16,4,3,2,1
0,192,88,16,4,3,2,1
0,192,92,16,4,3,2,1
0,208,80,8,4,3,3,1
0,216,80,8,4,3,3,1
0,208,84,16,4,3,2,1
0,208,88,8,8,3,2,1
0,216,88,8,8,3,2,1
0,224,64,16,4,3,2,1
0,224,68,8,4,3,3,1
0,232,68,8,4,3,3,1
0,224,72,16,4,3,2,1
0,224,76,16,4,3,2,1
0,240,64,8,4,3,3,1
0,248,64,8,4,3,3,1
0,240,68,16,4,3,2,1
0,240,72,16,4,3,2,1
0,240,76,16,4,3,2,1
0,224,80,8,4,3,3,1
0,224,84,8,4,3,3,1
0,232,80,8,8,3,2,1
0,224,88,16,4,3,2,1
0,224,92,16,4,3,2,1
0,240,80,16,4,3,2,1
0,240,84,16,4,3,2,1
0,240,88,8,8,3,2,1
0,248,88,8,8,3,2,1
0,192,96,8,4,4,1,1
0,192,100,8,4,4,1,1
0,200,96,8,8,4,0,1
0,192,104,8,8,4,0,1
0,200,104,8,8,4,0,1
0,208,96,8,8,3,2,1
0,216,96,8,8,3,2,1
0,208,104,16,4,3,2,1
0,208,108,16,4,3,2,1
0,192,112,16,4,3,1,1
0,192,116,8,4,3,3,1
0,192,120,8,4,3,3,1
0,200,116,8,8,3,2,1
0,192,124,16,4,3,1,1
0,208,112,16,4,3,1,1
0,208,116,8,8,3,2,1
0,216,116,8,4,3,3,1
0,216,120,8,4,3,3,1
0,208,124,16,4,3,1,1
0,224,96,8,8,4,0,1
0,232,96,8,8,4,0,1
0,224,104,4,4,4,2,1
0,228,104,4,4,4,2,1
0,224,108,8,4,4,1,1
0,232,104,4,4,4,2,1
0,236,104,4,4,4,2,1
0,232,108,4,4,4,2,1
0,236,108,4,4,4,2,1
0,240,96,16,4,3,2,1
0,240,100,16,4,3,2,1
0,240,104,16,4,3,2,1
0,240,108,16,4,3,2,1
0,224,112,8,8,4,0,1
0,232,112,8,8,4,0,1
0,224,120,8,4,4,1,1
0,224,124,8,4,4,1,1
0,232,120,8,8,4,0,1
0,240,112,16,4,3,2,1
0,240,116,16,4,3,2,1
0,240,120,4,8,3,2,1
0,244,120,8,8,3,2,1
0,252,120,4,8,3,2,1
0,0,0,0,0,3,1,1
0,0,0,0,0,3,2,1
0,0,0,0,0,3,2,1
0,0,0,0,0,3,2,1
0,0,0,0,0,3,2,1
0,0,0,0,0,3,2,1
0,0,0,0,0,3,2,1
0,0,0,0,0,3,2,1
0,0,0,0,0,3,2,1
0,0,0,0,0,3,2,1
0,0,0,0,0,3,2,1
0,0,0,0,0,3,2,1
0,0,0,0,0,3,2,1
0,0,0,0,0,3,1,1
0,0,0,0,0,3,1,1
0,0,0,0,0,3,2,1
0,0,0,0,0,3,2,1
0,0,0,0,0,3,1,1
0,0,0,0,0,3,2,1
0,0,0,0,0,3,2,1
0,0,0,0,0,3,1,1
0,0,0,0,0,3,2,1
0,0,0,0,0,3,2,1
0,0,0,0,0,3,1,1
0,0,0,0,0,3,1,1
0,0,0,0,0,3,1,1
0,0,0,0,0,2,1,1
0,0,0,0,0,2,2,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,2,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,3,1
0,0,0,0,0,2,0,1
0,0,0,0,0,2,1,1
0,0,0,0,0,2,2,1
0,0,0,0,0,2,2,1
0,0,0,0,0,1,2,1
0,0,0,0,0,1,3,1
0,0,0,0,0,1,3,1
0,0,0,0,0,1,1,1
0,0,0,0,0,1,1,1
0,0,0,0,0,1,3,1
0,0,0,0,0,1,3,1
0,0,0,0,0,1,3,1
0,0,0,0,0,1,3,1
0,0,0,0,0,1,3,1
0,0,0,8,8,4,0,1
0,8,0,4,8,4,1,1
0,12,0,4,8,4,1,1
0,0,8,8,8,4,0,1
0,8,8,8,4,4,1,1
0,8,12,4,4,4,2,1
0,12,12,4,4,4,2,1
0,16,0,8,4,3,3,1
0,24,0,8,4,3,3,1
0,16,4,16,4,3,2,1
0,16,8,16,4,3,2,1
0,16,12,16,4,3,2,1
0,0,16,4,8,3,3,1
0,0,24,4,8,3,3,1
0,4,16,4,16,3,2,1
0,8,16,8,4,3,3,1
0,8,20,8,4,3,3,1
0,8,24,8,8,3,2,1
0,16,16,16,4,3,2,1
0,16,20,16,4,3,2,1
0,16,24,16,4,3,2,1
0,16,28,16,4,3,2,1
0,32,0,8,4,3,3,1
0,40,0,8,4,3,3,1
0,32,4,16,4,3,2,1
0,32,8,16,4,3,2,1
0,32,12,16,4,3,2,1
0,48,0,4,4,3,3,1
0,48,4,4,4,3,3,1
0,52,0,8,4,3,3,1
0,52,4,8,4,3,3,1
0,60,0,4,8,3,2,1
0,48,8,16,4,3,2,1
0,48,12,16,4,3,2,1
0,32,16,8,4,3,3,1
0,40,16,8,4,3,3,1
0,32,20,16,4,3,2,1
0,32,24,16,4,3,2,1
0,32,28,16,4,3,2,1
0,48,16,16,8,3,1,1
0,48,24,16,4,3,2,1
0,48,28,4,4,3,3,1
0,52,28,8,4,3,3,1
0,60,28,4,4,3,3,1
0,0,32,8,8,3,2,1
0,8,32,8,4,3,3,1
0,8,36,8,4,3,3,1
0,0,40,8,4,3,3,1
0,0,44,8,4,3,3,1
0,8,40,8,8,3,2,1
0,16,32,8,4,3,3,1
0,16,36,8,4,3,3,1
0,16,40,8,8,3,2,1
0,24,32,4,16,3,2,1
0,28,32,4,16,3,2,1
0,0,48,4,4,3,3,1
0,4,48,8,4,3,3,1
0,12,48,4,4,3,3,1
0,0,52,4,4,3,3,1
0,4,52,8,4,3,3,1
0,12,52,4,4,3,3,1
0,0,56,8,4,3,3,1
0,8,56,8,4,3,3,1
0,0,60,4,4,3,3,1
0,4,60,8,4,3,3,1
0,12,60,4,4,3,3,1
0,16,48,16,4,3,2,1
0,16,52,16,4,3,2,1
0,16,56,16,4,3,2,1
0,16,60,4,4,3,3,1
0,20,60,8,4,3,3,1
0,28,60,4,4,3,3,1
0,32,32,16,4,3,2,1
0,32,36,8,4,3,3,1
0,40,36,8,4,3,3,1
0,32,40,16,4,3,2,1
0,32,44,16,4,3,2,1
0,48,32,8,4,3,3,1
0,56,32,8,4,3,3,1
0,48,36,8,4,3,3,1
0,56,36,8,4,3,3,1
0,48,40,4,8,3,3,1
0,52,40,4,8,3,3,1
0,56,40,8,8,3,2,1
0,32,48,16,4,3,1,1
0,32,52,4,8,3,2,1
0,36,52,8,4,3,3,1
0,36,56,8,4,3,3,1
0,44,52,4,4,3,3,1
0,44,56,4,4,3,3,1
0,32,60,16,4,3,1,1
0,48,48,16,4,3,2,1
0,48,52,16,4,3,2,1
0,48,56,16,4,3,2,1
0,48,60,16,4,3,2,1
0,64,0,8,4,3,3,1
0,72,0,8,4,3,3,1
0,64,4,4,4,3,3,1
0,68,4,8,4,3,3,1
0,76,4,4,4,3,3,1
0,64,8,16,4,3,2,1
0,64,12,8,4,3,3,1
0,72,12,8,4,3,3,1
0,80,0,16,4,3,1,1
0,80,4,8,4,3,3,1
0,80,8,8,4,3,3,1
0,88,4,8,4,3,3,1
0,88,8,8,4,3,3,1
0,80,12,8,4,3,2,1
0,88,12,4,4,3,3,1
0,92,12,4,4,3,3,1
0,64,16,4,4,3,3,1
0,64,20,4,4,3,3,1
0,68,16,8,8,3,2,1
0,76,16,4,8,3,2,1
0,64,24,4,4,3,3,1
0,68,24,8,4,3,3,1
0,76,24,4,4,3,3,1
0,64,28,8,4,3,3,1
0,72,28,8,4,3,3,1
0,80,16,16,4,3,1,1
0,80,20,4,8,3,3,1
0,84,20,4,8,3,3,1
0,88,20,8,4,3,3,1
0,88,24,8,4,3,3,1
0,80,28,16,4,3,1,1
0,96,0,4,4,3,3,1
0,100,0,4,4,3,3,1
0,104,0,8,4,3,2,1
0,96,4,16,8,3,1,1
0,96,12,8,4,3,2,1
0,104,12,4,4,3,3,1
0,108,12,4,4,3,3,1
0,112,0,4,4,3,3,1
0,116,0,8,4,3,3,1
0,124,0,4,4,3,3,1
0,112,4,16,4,3,2,1
0,112,8,8,8,3,2,1
0,120,8,8,4,3,3,1
0,120,12,8,4,3,3,1
0,96,16,4,4,3,3,1
0,100,16,8,4,3,3,1
0,108,16,4,4,3,3,1
0,96,20,16,4,3,2,1
0,96,24,16,4,3,2,1
0,96,28,8,4,3,3,1
0,104,28,8,4,3,3,1
0,112,16,16,4,3,2,1
0,112,20,16,4,3,2,1
0,112,24,16,4,3,2,1
0,112,28,8,4,3,3,1
0,120,28,8,4,3,3,1
0,64,32,8,4,3,2,1
0,64,36,4,8,3,3,1
0,68,36,4,8,3,3,1
0,64,44,4,4,3,3,1
0,68,44,4,4,3,3,1
0,72,32,8,8,3,2,1
0,72,40,8,8,3,2,1
0,80,32,4,8,3,2,1
0,80,40,4,8,3,2,1
0,84,32,8,8,3,2,1
0,84,40,8,4,3,3,1
0,84,44,8,4,3,3,1
0,92,32,4,4,3,3,1
0,92,36,4,4,3,3,1
0,92,40,4,4,3,3,1
0,92,44,4,4,3,3,1
0,64,48,8,4,3,3,1
0,72,48,8,4,3,3,1
0,64,52,16,4,3,2,1
0,64,56,16,4,3,2,1
0,64,60,16,4,3,2,1
0,80,48,16,4,3,2,1
0,80,52,16,4,3,2,1
0,80,56,4,4,3,3,1
0,84,56,8,4,3,3,1
0,92,56,4,4,3,3,1
0,80,60,16,4,3,2,1
0,96,32,16,4,3,2,1
0,96,36,8,4,3,3,1
0,104,36,8,4,3,3,1
0,96,40,16,4,3,2,1
0,96,44,8,4,3,3,1
0,104,44,8,4,3,3,1
0,112,32,4,4,3,3,1
0,116,32,4,4,3,3,1
0,120,32,8,4,3,2,1
0,112,36,8,4,3,3,1
0,112,40,8,4,3,3,1
0,120,36,8,4,3,3,1
0,120,40,8,4,3,3,1
0,112,44,16,4,3,1,1
0,96,48,16,4,3,2,1
0,96,52,16,4,3,2,1
0,96,56,16,4,3,2,1
0,96,60,16,4,3,2,1
0,112,48,16,4,3,1,1
0,112,52,8,8,3,2,1
0,120,52,8,4,3,3,1
0,120,56,8,4,3,3,1
0,112,60,4,4,3,3,1
0,116,60,4,4,3,3,1
0,120,60,4,4,3,3,1
0,124,60,4,4,3,3,1
0,0,64,8,4,3,3,1
0,8,64,8,4,3,3,1
0,0,68,4,4,3,3,1
0,4,68,8,4,3,3,1
0,12,68,4,4,3,3,1
0,0,72,8,4,3,3,1
0,8,72,8,4,3,3,1
0,0,76,4,4,3,3,1
0,4,76,8,4,3,3,1
0,12,76,4,4,3,3,1
0,16,64,4,4,3,3,1
0,20,64,4,4,3,3,1
0,24,64,4,4,3,3,1
0,28,64,4,4,3,3,1
0,16,68,8,8,3,2,1
0,24,68,8,4,3,3,1
0,24,72,8,4,3,3,1
0,16,76,8,4,3,2,1
0,24,76,4,4,3,3,1
0,28,76,4,4,3,3,1
0,0,80,8,4,3,3,1
0,8,80,8,4,3,3,1
0,0,84,16,4,3,2,1
0,0,88,4,4,3,3,1
0,4,88,8,4,3,3,1
0,12,88,4,4,3,3,1
0,0,92,8,4,3,3,1
0,8,92,8,4,3,3,1
0,16,80,16,4,3,2,1
0,16,84,16,4,3,2,1
0,16,88,8,8,3,2,1
0,24,88,8,4,3,3,1
0,24,92,8,4,3,3,1
0,32,64,16,4,3,1,1
0,32,68,8,8,3,2,1
0,40,68,8,4,3,3,1
0,40,72,8,4,3,3,1
0,32,76,16,4,3,1,1
0,48,64,4,8,3,2,1
0,52,64,8,4,3,3,1
0,52,68,8,4,3,3,1
0,60,64,4,8,3,2,1
0,48,72,16,4,3,2,1
0,48,76,16,4,3,2,1
0,32,80,16,4,3,2,1
0,32,84,4,4,3,3,1
0,36,84,8,4,3,3,1
0,44,84,4,4,3,3,1
0,32,88,8,4,3,3,1
0,40,88,8,4,3,3,1
0,32,92,16,4,3,2,1
0,48,80,16,4,3,2,1
0,48,84,16,4,3,2,1
0,48,88,8,4,3,3,1
0,48,92,8,4,3,3,1
0,56,88,4,8,3,3,1
0,60,88,4,8,3,3,1
0,0,96,8,4,4,1,1
0,0,100,8,4,4,1,1
0,8,96,8,4,4,1,1
0,8,100,8,4,4,1,1
0,0,104,8,4,4,1,1
0,0,108,8,4,4,1,1
0,8,104,4,4,4,2,1
0,12,104,4,4,4,2,1
0,8,108,8,4,4,1,1
0,16,96,16,4,3,2,1
0,16,100,16,4,3,2,1
0,16,104,16,4,3,2,1
0,16,108,4,4,3,3,1
0,20,108,8,4,3,3,1
0,28,108,4,4,3,3,1
0,0,112,16,4,3,2,1
0,0,116,16,4,3,2,1
0,0,120,4,4,3,3,1
0,4,120,8,4,3,3,1
0,12,120,4,4,3,3,1
0,0,124,4,4,3,3,1
0,4,124,8,4,3,3,1
0,12,124,4,4,3,3,1
0,16,112,8,4,3,3,1
0,24,112,8,4,3,3,1
0,16,116,4,4,3,3,1
0,20,116,8,4,3,3,1
0,28,116,4,4,3,3,1
0,16,120,16,4,3,2,1
0,16,124,8,4,3,3,1
0,24,124,8,4,3,3,1
0,32,96,16,4,3,2,1
0,32,100,16,4,3,2,1
0,32,104,16,4,3,2,1
0,32,108,8,4,3,3,1
0,40,108,8,4,3,3,1
0,48,96,4,4,3,3,1
0,52,96,8,4,3,3,1
0,60,96,4,4,3,3,1
0,48,100,16,4,3,2,1
0,48,104,16,4,3,2,1
0,48,108,16,4,3,2,1
0,32,112,8,4,3,3,1
0,40,112,8,4,3,3,1
0,32,116,16,4,3,2,1
0,32,120,16,4,3,2,1
0,32,124,16,4,3,2,1
0,48,112,8,4,3,3,1
0,56,112,8,4,3,3,1
0,48,116,16,4,3,2,1
0,48,120,16,4,3,2,1
0,48,124,16,4,3,2,1
0,64,64,8,8,4,0,1
0,72,64,8,8,4,0,1
0,64,72,8,8,4,0,1
0,72,72,4,4,4,2,1
0,76,72,4,4,4,2,1
0,72,76,8,4,4,1,1
0,80,64,16,4,3,1,1
0,80,68,8,8,3,2,1
0,88,68,8,4,3,3,1
0,88,72,8,4,3,3,1
0,80,76,16,4,3,1,1
0,64,80,16,4,3,2,1
0,64,84,16,4,3,2,1
0,64,88,16,4,3,2,1
0,64,92,16,4,3,2,1
0,80,80,16,4,3,2,1
0,80,84,16,4,3,2,1
0,80,88,8,4,3,3,1
0,88,88,8,4,3,3,1
0,80,92,16,4,3,2,1
0,96,64,4,4,3,3,1
0,100,64,8,4,3,3,1
0,108,64,4,4,3,3,1
0,96,68,16,4,3,2,1
0,96,72,16,4,3,2,1
0,96,76,16,4,3,2,1
0,112,64,16,4,3,2,1
0,112,68,16,4,3,2,1
0,112,72,16,4,3,2,1
0,112,76,8,4,3,3,1
0,120,76,8,4,3,3,1
0,96,80,8,4,3,3,1
0,104,80,8,4,3,3,1
0,96,84,16,4,3,2,1
0,96,88,16,4,3,2,1
0,96,92,16,4,3,2,1
0,112,80,16,4,3,2,1
0,112,84,16,4,3,2,1
0,112,88,8,8,3,2,1
0,120,88,8,4,3,3,1
0,120,92,8,4,3,3,1
0,64,96,8,8,3,2,1
0,72,96,8,4,3,3,1
0,72,100,8,4,3,3,1
0,64,104,16,4,3,2,1
0,64,108,8,4,3,3,1
0,72,108,8,4,3,3,1
0,80,96,16,8,3,1,1
0,80,104,16,4,3,2,1
0,80,108,16,4,3,2,1
0,64,112,16,4,3,2,1
0,64,116,16,4,3,2,1
0,64,120,8,4,3,3,1
0,72,120,8,4,3,3,1
0,64,124,16,4,3,2,1
0,80,112,4,8,3,2,1
0,84,112,8,8,3,2,1
0,92,112,4,4,3,3,1
0,92,116,4,4,3,3,1
0,80,120,16,4,3,2,1
0,80,124,16,4,3,2,1
0,96,96,16,4,3,1,1
0,96,100,8,4,3,3,1
0,96,104,8,4,3,3,1
0,104,100,8,4,3,3,1
0,104,104,8,4,3,3,1
0,96,108,16,4,3,1,1
0,112,96,16,8,3,1,1
0,112,104,8,4,3,3,1
0,120,104,8,4,3,3,1
0,112,108,16,4,3,2,1
0,96,112,16,4,3,2,1
0,96,116,8,4,3,3,1
0,104,116,8,4,3,3,1
